Source,Target,Type,Id,Label,Weight
274,890,Directed,19995,,1
274,891,Directed,19996,,1
274,901,Directed,19997,,1
274,908,Directed,19998,,1
274,912,Directed,19999,,1
274,916,Directed,20000,,1
274,917,Directed,20001,,1
274,920,Directed,20002,,1
274,929,Directed,20003,,1
274,932,Directed,20004,,1
274,935,Directed,20005,,1
274,956,Directed,20006,,1
274,972,Directed,20007,,1
274,982,Directed,20008,,1
274,985,Directed,20009,,1
274,1003,Directed,20010,,1
274,1018,Directed,20011,,1
274,1020,Directed,20012,,1
274,1032,Directed,20013,,1
275,289,Directed,20014,,1
275,310,Directed,20015,,1
275,312,Directed,20016,,1
275,341,Directed,20017,,1
275,357,Directed,20018,,1
275,378,Directed,20019,,1
275,382,Directed,20020,,1
275,399,Directed,20021,,1
275,414,Directed,20022,,1
275,417,Directed,20023,,1
275,449,Directed,20024,,1
275,452,Directed,20025,,1
275,456,Directed,20026,,1
275,461,Directed,20027,,1
275,486,Directed,20028,,1
275,487,Directed,20029,,1
275,496,Directed,20030,,1
275,497,Directed,20031,,1
275,513,Directed,20032,,1
275,522,Directed,20033,,1
275,527,Directed,20034,,1
275,537,Directed,20035,,1
275,563,Directed,20036,,1
275,580,Directed,20037,,1
275,592,Directed,20038,,1
275,601,Directed,20039,,1
275,607,Directed,20040,,1
275,622,Directed,20041,,1
275,627,Directed,20042,,1
275,632,Directed,20043,,1
275,643,Directed,20044,,1
275,646,Directed,20045,,1
275,651,Directed,20046,,1
275,652,Directed,20047,,1
275,659,Directed,20048,,1
275,664,Directed,20049,,1
275,666,Directed,20050,,1
275,680,Directed,20051,,1
275,694,Directed,20052,,1
275,700,Directed,20053,,1
275,711,Directed,20054,,1
275,721,Directed,20055,,1
275,722,Directed,20056,,1
275,733,Directed,20057,,1
275,745,Directed,20058,,1
275,750,Directed,20059,,1
275,759,Directed,20060,,1
275,760,Directed,20061,,1
275,783,Directed,20062,,1
275,817,Directed,20063,,1
275,830,Directed,20064,,1
275,832,Directed,20065,,1
275,838,Directed,20066,,1
275,857,Directed,20067,,1
275,872,Directed,20068,,1
275,874,Directed,20069,,1
275,875,Directed,20070,,1
275,881,Directed,20071,,1
275,882,Directed,20072,,1
275,888,Directed,20073,,1
275,892,Directed,20074,,1
275,893,Directed,20075,,1
275,911,Directed,20076,,1
275,922,Directed,20077,,1
275,942,Directed,20078,,1
275,972,Directed,20079,,1
275,973,Directed,20080,,1
275,980,Directed,20081,,1
275,987,Directed,20082,,1
275,989,Directed,20083,,1
275,995,Directed,20084,,1
275,998,Directed,20085,,1
275,999,Directed,20086,,1
275,1011,Directed,20087,,1
275,1016,Directed,20088,,1
275,1026,Directed,20089,,1
275,1039,Directed,20090,,1
276,279,Directed,20091,,1
276,298,Directed,20092,,1
276,301,Directed,20093,,1
276,305,Directed,20094,,1
276,333,Directed,20095,,1
276,347,Directed,20096,,1
276,359,Directed,20097,,1
276,369,Directed,20098,,1
276,372,Directed,20099,,1
276,393,Directed,20100,,1
276,408,Directed,20101,,1
276,425,Directed,20102,,1
276,426,Directed,20103,,1
276,429,Directed,20104,,1
276,435,Directed,20105,,1
276,459,Directed,20106,,1
276,460,Directed,20107,,1
276,461,Directed,20108,,1
276,462,Directed,20109,,1
276,464,Directed,20110,,1
276,467,Directed,20111,,1
276,468,Directed,20112,,1
276,491,Directed,20113,,1
276,493,Directed,20114,,1
276,503,Directed,20115,,1
276,505,Directed,20116,,1
276,513,Directed,20117,,1
276,516,Directed,20118,,1
276,527,Directed,20119,,1
276,530,Directed,20120,,1
276,536,Directed,20121,,1
276,537,Directed,20122,,1
276,553,Directed,20123,,1
276,573,Directed,20124,,1
276,587,Directed,20125,,1
276,591,Directed,20126,,1
276,593,Directed,20127,,1
276,595,Directed,20128,,1
276,614,Directed,20129,,1
276,619,Directed,20130,,1
276,631,Directed,20131,,1
276,634,Directed,20132,,1
276,637,Directed,20133,,1
276,645,Directed,20134,,1
276,649,Directed,20135,,1
276,658,Directed,20136,,1
276,661,Directed,20137,,1
276,668,Directed,20138,,1
276,671,Directed,20139,,1
276,677,Directed,20140,,1
276,696,Directed,20141,,1
276,711,Directed,20142,,1
276,716,Directed,20143,,1
276,718,Directed,20144,,1
276,738,Directed,20145,,1
276,746,Directed,20146,,1
276,748,Directed,20147,,1
276,760,Directed,20148,,1
276,762,Directed,20149,,1
276,777,Directed,20150,,1
276,781,Directed,20151,,1
276,783,Directed,20152,,1
276,808,Directed,20153,,1
276,825,Directed,20154,,1
276,828,Directed,20155,,1
276,836,Directed,20156,,1
276,846,Directed,20157,,1
276,852,Directed,20158,,1
276,866,Directed,20159,,1
276,881,Directed,20160,,1
276,887,Directed,20161,,1
276,890,Directed,20162,,1
276,920,Directed,20163,,1
276,946,Directed,20164,,1
276,967,Directed,20165,,1
276,971,Directed,20166,,1
276,987,Directed,20167,,1
276,989,Directed,20168,,1
276,990,Directed,20169,,1
276,994,Directed,20170,,1
276,996,Directed,20171,,1
276,1005,Directed,20172,,1
276,1006,Directed,20173,,1
276,1025,Directed,20174,,1
276,1028,Directed,20175,,1
276,1033,Directed,20176,,1
276,1037,Directed,20177,,1
276,1049,Directed,20178,,1
277,282,Directed,20179,,1
277,289,Directed,20180,,1
277,293,Directed,20181,,1
277,307,Directed,20182,,1
277,334,Directed,20183,,1
277,335,Directed,20184,,1
277,345,Directed,20185,,1
277,360,Directed,20186,,1
277,362,Directed,20187,,1
277,376,Directed,20188,,1
277,379,Directed,20189,,1
277,387,Directed,20190,,1
277,389,Directed,20191,,1
277,391,Directed,20192,,1
277,408,Directed,20193,,1
277,421,Directed,20194,,1
277,422,Directed,20195,,1
277,430,Directed,20196,,1
277,438,Directed,20197,,1
277,456,Directed,20198,,1
277,470,Directed,20199,,1
277,473,Directed,20200,,1
277,486,Directed,20201,,1
277,506,Directed,20202,,1
277,517,Directed,20203,,1
277,519,Directed,20204,,1
277,521,Directed,20205,,1
277,530,Directed,20206,,1
277,539,Directed,20207,,1
277,548,Directed,20208,,1
277,561,Directed,20209,,1
277,583,Directed,20210,,1
277,592,Directed,20211,,1
277,595,Directed,20212,,1
277,600,Directed,20213,,1
277,610,Directed,20214,,1
277,643,Directed,20215,,1
277,658,Directed,20216,,1
277,669,Directed,20217,,1
277,676,Directed,20218,,1
277,686,Directed,20219,,1
277,701,Directed,20220,,1
277,706,Directed,20221,,1
277,739,Directed,20222,,1
277,740,Directed,20223,,1
277,741,Directed,20224,,1
277,742,Directed,20225,,1
277,748,Directed,20226,,1
277,760,Directed,20227,,1
277,765,Directed,20228,,1
277,777,Directed,20229,,1
277,780,Directed,20230,,1
277,791,Directed,20231,,1
277,805,Directed,20232,,1
277,811,Directed,20233,,1
277,819,Directed,20234,,1
277,824,Directed,20235,,1
277,828,Directed,20236,,1
277,841,Directed,20237,,1
277,860,Directed,20238,,1
277,866,Directed,20239,,1
277,868,Directed,20240,,1
277,874,Directed,20241,,1
277,886,Directed,20242,,1
277,888,Directed,20243,,1
277,902,Directed,20244,,1
277,903,Directed,20245,,1
277,907,Directed,20246,,1
277,912,Directed,20247,,1
277,914,Directed,20248,,1
277,915,Directed,20249,,1
277,917,Directed,20250,,1
277,924,Directed,20251,,1
277,936,Directed,20252,,1
277,955,Directed,20253,,1
277,964,Directed,20254,,1
277,981,Directed,20255,,1
277,991,Directed,20256,,1
277,994,Directed,20257,,1
277,995,Directed,20258,,1
277,996,Directed,20259,,1
277,1004,Directed,20260,,1
277,1008,Directed,20261,,1
277,1037,Directed,20262,,1
277,1048,Directed,20263,,1
278,303,Directed,20264,,1
278,307,Directed,20265,,1
278,333,Directed,20266,,1
278,342,Directed,20267,,1
278,359,Directed,20268,,1
278,384,Directed,20269,,1
278,385,Directed,20270,,1
278,388,Directed,20271,,1
278,392,Directed,20272,,1
278,400,Directed,20273,,1
278,413,Directed,20274,,1
278,416,Directed,20275,,1
278,420,Directed,20276,,1
278,432,Directed,20277,,1
278,456,Directed,20278,,1
278,461,Directed,20279,,1
278,478,Directed,20280,,1
278,505,Directed,20281,,1
278,506,Directed,20282,,1
278,509,Directed,20283,,1
278,515,Directed,20284,,1
278,522,Directed,20285,,1
278,553,Directed,20286,,1
278,556,Directed,20287,,1
278,558,Directed,20288,,1
278,568,Directed,20289,,1
278,580,Directed,20290,,1
278,589,Directed,20291,,1
278,592,Directed,20292,,1
278,599,Directed,20293,,1
278,615,Directed,20294,,1
278,616,Directed,20295,,1
278,621,Directed,20296,,1
278,649,Directed,20297,,1
278,674,Directed,20298,,1
278,703,Directed,20299,,1
278,707,Directed,20300,,1
278,758,Directed,20301,,1
278,761,Directed,20302,,1
278,777,Directed,20303,,1
278,784,Directed,20304,,1
278,787,Directed,20305,,1
278,802,Directed,20306,,1
278,805,Directed,20307,,1
278,807,Directed,20308,,1
278,816,Directed,20309,,1
278,825,Directed,20310,,1
278,856,Directed,20311,,1
278,870,Directed,20312,,1
278,881,Directed,20313,,1
278,891,Directed,20314,,1
278,894,Directed,20315,,1
278,898,Directed,20316,,1
278,900,Directed,20317,,1
278,932,Directed,20318,,1
278,933,Directed,20319,,1
278,934,Directed,20320,,1
278,937,Directed,20321,,1
278,949,Directed,20322,,1
278,959,Directed,20323,,1
278,964,Directed,20324,,1
278,967,Directed,20325,,1
278,971,Directed,20326,,1
278,974,Directed,20327,,1
278,975,Directed,20328,,1
278,988,Directed,20329,,1
278,992,Directed,20330,,1
278,997,Directed,20331,,1
278,1002,Directed,20332,,1
278,1005,Directed,20333,,1
278,1020,Directed,20334,,1
278,1025,Directed,20335,,1
278,1046,Directed,20336,,1
279,281,Directed,20337,,1
279,282,Directed,20338,,1
279,289,Directed,20339,,1
279,299,Directed,20340,,1
279,336,Directed,20341,,1
279,343,Directed,20342,,1
279,355,Directed,20343,,1
279,360,Directed,20344,,1
279,365,Directed,20345,,1
279,376,Directed,20346,,1
279,378,Directed,20347,,1
279,380,Directed,20348,,1
279,382,Directed,20349,,1
279,390,Directed,20350,,1
279,400,Directed,20351,,1
279,449,Directed,20352,,1
279,450,Directed,20353,,1
279,466,Directed,20354,,1
279,484,Directed,20355,,1
279,486,Directed,20356,,1
279,499,Directed,20357,,1
279,515,Directed,20358,,1
279,524,Directed,20359,,1
279,536,Directed,20360,,1
279,549,Directed,20361,,1
279,556,Directed,20362,,1
279,558,Directed,20363,,1
279,578,Directed,20364,,1
279,608,Directed,20365,,1
279,616,Directed,20366,,1
279,618,Directed,20367,,1
279,619,Directed,20368,,1
279,620,Directed,20369,,1
279,622,Directed,20370,,1
279,623,Directed,20371,,1
279,629,Directed,20372,,1
279,639,Directed,20373,,1
279,641,Directed,20374,,1
279,642,Directed,20375,,1
279,647,Directed,20376,,1
279,657,Directed,20377,,1
279,659,Directed,20378,,1
279,660,Directed,20379,,1
279,675,Directed,20380,,1
279,696,Directed,20381,,1
279,713,Directed,20382,,1
279,732,Directed,20383,,1
279,734,Directed,20384,,1
279,736,Directed,20385,,1
279,740,Directed,20386,,1
279,757,Directed,20387,,1
279,772,Directed,20388,,1
279,791,Directed,20389,,1
279,794,Directed,20390,,1
279,803,Directed,20391,,1
279,823,Directed,20392,,1
279,828,Directed,20393,,1
279,839,Directed,20394,,1
279,854,Directed,20395,,1
279,858,Directed,20396,,1
279,864,Directed,20397,,1
279,868,Directed,20398,,1
279,872,Directed,20399,,1
279,875,Directed,20400,,1
279,888,Directed,20401,,1
279,895,Directed,20402,,1
279,903,Directed,20403,,1
279,911,Directed,20404,,1
279,913,Directed,20405,,1
279,927,Directed,20406,,1
279,928,Directed,20407,,1
279,929,Directed,20408,,1
279,933,Directed,20409,,1
279,964,Directed,20410,,1
279,965,Directed,20411,,1
279,984,Directed,20412,,1
279,986,Directed,20413,,1
279,994,Directed,20414,,1
279,1002,Directed,20415,,1
279,1009,Directed,20416,,1
279,1011,Directed,20417,,1
279,1024,Directed,20418,,1
280,300,Directed,20419,,1
280,301,Directed,20420,,1
280,311,Directed,20421,,1
280,313,Directed,20422,,1
280,320,Directed,20423,,1
280,328,Directed,20424,,1
280,329,Directed,20425,,1
280,332,Directed,20426,,1
280,337,Directed,20427,,1
280,349,Directed,20428,,1
280,364,Directed,20429,,1
280,373,Directed,20430,,1
280,390,Directed,20431,,1
280,400,Directed,20432,,1
280,411,Directed,20433,,1
280,447,Directed,20434,,1
280,449,Directed,20435,,1
280,468,Directed,20436,,1
280,481,Directed,20437,,1
280,495,Directed,20438,,1
280,502,Directed,20439,,1
280,524,Directed,20440,,1
280,527,Directed,20441,,1
280,539,Directed,20442,,1
280,548,Directed,20443,,1
280,550,Directed,20444,,1
280,552,Directed,20445,,1
280,578,Directed,20446,,1
280,581,Directed,20447,,1
280,610,Directed,20448,,1
280,620,Directed,20449,,1
280,624,Directed,20450,,1
280,627,Directed,20451,,1
280,630,Directed,20452,,1
280,643,Directed,20453,,1
280,651,Directed,20454,,1
280,664,Directed,20455,,1
280,669,Directed,20456,,1
280,675,Directed,20457,,1
280,676,Directed,20458,,1
280,693,Directed,20459,,1
280,699,Directed,20460,,1
280,722,Directed,20461,,1
280,753,Directed,20462,,1
280,772,Directed,20463,,1
280,784,Directed,20464,,1
280,785,Directed,20465,,1
280,786,Directed,20466,,1
280,805,Directed,20467,,1
280,814,Directed,20468,,1
280,821,Directed,20469,,1
280,838,Directed,20470,,1
280,853,Directed,20471,,1
280,867,Directed,20472,,1
280,873,Directed,20473,,1
280,880,Directed,20474,,1
280,891,Directed,20475,,1
280,897,Directed,20476,,1
280,898,Directed,20477,,1
280,910,Directed,20478,,1
280,934,Directed,20479,,1
280,941,Directed,20480,,1
280,942,Directed,20481,,1
280,957,Directed,20482,,1
280,958,Directed,20483,,1
280,960,Directed,20484,,1
280,1011,Directed,20485,,1
280,1016,Directed,20486,,1
280,1029,Directed,20487,,1
280,1036,Directed,20488,,1
281,302,Directed,20489,,1
281,326,Directed,20490,,1
281,328,Directed,20491,,1
281,334,Directed,20492,,1
281,353,Directed,20493,,1
281,370,Directed,20494,,1
281,371,Directed,20495,,1
281,373,Directed,20496,,1
281,379,Directed,20497,,1
281,386,Directed,20498,,1
281,410,Directed,20499,,1
281,414,Directed,20500,,1
281,438,Directed,20501,,1
281,451,Directed,20502,,1
281,467,Directed,20503,,1
281,470,Directed,20504,,1
281,473,Directed,20505,,1
281,528,Directed,20506,,1
281,542,Directed,20507,,1
281,552,Directed,20508,,1
281,554,Directed,20509,,1
281,560,Directed,20510,,1
281,562,Directed,20511,,1
281,570,Directed,20512,,1
281,572,Directed,20513,,1
281,577,Directed,20514,,1
281,582,Directed,20515,,1
281,587,Directed,20516,,1
281,590,Directed,20517,,1
281,595,Directed,20518,,1
281,602,Directed,20519,,1
281,604,Directed,20520,,1
281,618,Directed,20521,,1
281,621,Directed,20522,,1
281,635,Directed,20523,,1
281,644,Directed,20524,,1
281,649,Directed,20525,,1
281,667,Directed,20526,,1
281,679,Directed,20527,,1
281,689,Directed,20528,,1
281,690,Directed,20529,,1
281,692,Directed,20530,,1
281,704,Directed,20531,,1
281,717,Directed,20532,,1
281,731,Directed,20533,,1
281,732,Directed,20534,,1
281,733,Directed,20535,,1
281,737,Directed,20536,,1
281,746,Directed,20537,,1
281,750,Directed,20538,,1
281,751,Directed,20539,,1
281,760,Directed,20540,,1
281,761,Directed,20541,,1
281,772,Directed,20542,,1
281,780,Directed,20543,,1
281,781,Directed,20544,,1
281,809,Directed,20545,,1
281,813,Directed,20546,,1
281,816,Directed,20547,,1
281,820,Directed,20548,,1
281,824,Directed,20549,,1
281,832,Directed,20550,,1
281,846,Directed,20551,,1
281,851,Directed,20552,,1
281,853,Directed,20553,,1
281,867,Directed,20554,,1
281,878,Directed,20555,,1
281,885,Directed,20556,,1
281,890,Directed,20557,,1
281,893,Directed,20558,,1
281,899,Directed,20559,,1
281,907,Directed,20560,,1
281,909,Directed,20561,,1
281,927,Directed,20562,,1
281,929,Directed,20563,,1
281,934,Directed,20564,,1
281,941,Directed,20565,,1
281,949,Directed,20566,,1
281,959,Directed,20567,,1
281,969,Directed,20568,,1
281,992,Directed,20569,,1
281,1013,Directed,20570,,1
281,1025,Directed,20571,,1
282,296,Directed,20572,,1
282,307,Directed,20573,,1
282,310,Directed,20574,,1
282,319,Directed,20575,,1
282,325,Directed,20576,,1
282,330,Directed,20577,,1
282,331,Directed,20578,,1
282,349,Directed,20579,,1
282,352,Directed,20580,,1
282,353,Directed,20581,,1
282,360,Directed,20582,,1
282,364,Directed,20583,,1
282,375,Directed,20584,,1
282,385,Directed,20585,,1
282,395,Directed,20586,,1
282,400,Directed,20587,,1
282,404,Directed,20588,,1
282,411,Directed,20589,,1
282,415,Directed,20590,,1
282,418,Directed,20591,,1
282,424,Directed,20592,,1
282,425,Directed,20593,,1
282,432,Directed,20594,,1
282,443,Directed,20595,,1
282,492,Directed,20596,,1
282,516,Directed,20597,,1
282,522,Directed,20598,,1
282,537,Directed,20599,,1
282,551,Directed,20600,,1
282,552,Directed,20601,,1
282,561,Directed,20602,,1
282,574,Directed,20603,,1
282,589,Directed,20604,,1
282,613,Directed,20605,,1
282,625,Directed,20606,,1
282,629,Directed,20607,,1
282,633,Directed,20608,,1
282,634,Directed,20609,,1
282,636,Directed,20610,,1
282,642,Directed,20611,,1
282,645,Directed,20612,,1
282,651,Directed,20613,,1
282,665,Directed,20614,,1
282,668,Directed,20615,,1
282,689,Directed,20616,,1
282,706,Directed,20617,,1
282,713,Directed,20618,,1
282,723,Directed,20619,,1
282,729,Directed,20620,,1
282,732,Directed,20621,,1
282,738,Directed,20622,,1
282,770,Directed,20623,,1
282,772,Directed,20624,,1
282,777,Directed,20625,,1
282,785,Directed,20626,,1
282,797,Directed,20627,,1
282,801,Directed,20628,,1
282,802,Directed,20629,,1
282,819,Directed,20630,,1
282,872,Directed,20631,,1
282,883,Directed,20632,,1
282,905,Directed,20633,,1
282,915,Directed,20634,,1
282,918,Directed,20635,,1
282,925,Directed,20636,,1
282,950,Directed,20637,,1
282,952,Directed,20638,,1
282,955,Directed,20639,,1
282,984,Directed,20640,,1
282,992,Directed,20641,,1
282,997,Directed,20642,,1
282,1001,Directed,20643,,1
282,1005,Directed,20644,,1
282,1023,Directed,20645,,1
282,1029,Directed,20646,,1
282,1033,Directed,20647,,1
282,1036,Directed,20648,,1
283,286,Directed,20649,,1
283,292,Directed,20650,,1
283,307,Directed,20651,,1
283,329,Directed,20652,,1
283,330,Directed,20653,,1
283,334,Directed,20654,,1
283,353,Directed,20655,,1
283,354,Directed,20656,,1
283,374,Directed,20657,,1
283,375,Directed,20658,,1
283,392,Directed,20659,,1
283,399,Directed,20660,,1
283,418,Directed,20661,,1
283,420,Directed,20662,,1
283,442,Directed,20663,,1
